call_id,customer_id,order_id,call_type,call_start_time,call_duration_secs,vet_transfer_success
CALL002245,3411,ST2025005341,Free UCJ Consult,2024-08-11 13:37:00,1761,False
CALL002246,6991,ST2025005558,Free UCJ Consult,2024-10-04 06:40:00,1662,False
CALL002247,8024,ST2025000260,Free UCJ Consult,2024-09-14 12:52:00,162,True
CALL002248,5500,ST2025007490,Free UCJ Consult,2024-06-09 06:32:00,194,False
CALL002249,3059,ST2025004670,Paid Vet Consult,2024-02-16 21:24:00,347,True
CALL002250,6633,ST2025006300,Free UCJ Consult,2024-06-29 06:14:00,998,True
CALL002251,1462,ST2025000764,Free UCJ Consult,2024-01-14 06:04:00,631,True
CALL002252,5916,ST2025004787,Free UCJ Consult,2024-05-15 10:46:00,676,False
CALL002253,3510,ST2025009673,Free UCJ Consult,2024-06-06 07:25:00,200,False
CALL002254,2856,ST2025007677,Free UCJ Consult,2024-07-23 14:02:00,1090,True
CALL002255,6101,ST2025002755,Free UCJ Consult,2024-08-11 17:39:00,1430,True
CALL002256,4932,ST2025008362,Free UCJ Consult,2024-07-24 20:10:00,985,False
CALL002257,5052,ST2025007713,Free UCJ Consult,2024-03-08 11:34:00,351,False
CALL002258,8288,ST2025002732,Paid Vet Consult,2024-11-02 22:03:00,491,True
CALL002259,7249,ST2025005368,Free UCJ Consult,2024-01-25 05:03:00,535,False
CALL002260,3916,ST2025000629,Free UCJ Consult,2024-04-13 11:58:00,217,True
CALL002261,9578,ST2025005365,Free UCJ Consult,2024-12-10 09:00:00,843,True
CALL002262,2126,ST2025006707,Free UCJ Consult,2024-11-15 07:59:00,493,True
CALL002263,4199,ST2025000962,Paid Vet Consult,2024-02-22 04:48:00,1505,True
CALL002264,8431,ST2025001325,Free UCJ Consult,2024-03-31 07:27:00,867,False
CALL002265,2124,ST2025000229,Free UCJ Consult,2024-05-30 01:58:00,387,True
CALL002266,8701,ST2025006373,Paid Vet Consult,2024-08-03 09:56:00,1166,True
CALL002267,6724,ST2025005348,Free UCJ Consult,2024-07-06 06:15:00,483,True
CALL002268,4662,ST2025001243,Free UCJ Consult,2024-06-03 15:56:00,510,True
CALL002269,3262,ST2025007695,Paid Vet Consult,2024-03-06 13:44:00,1784,True
CALL002270,8445,ST2025002341,Free UCJ Consult,2024-04-27 15:16:00,479,True
CALL002271,6285,ST2025007431,Free UCJ Consult,2024-05-05 00:24:00,892,True
CALL002272,5817,ST2025008271,Paid Vet Consult,2024-04-15 16:28:00,521,True
CALL002273,9516,ST2025000603,Free UCJ Consult,2024-10-28 15:23:00,273,True
CALL002274,4771,ST2025004238,Paid Vet Consult,2024-12-04 21:45:00,664,False
CALL002275,4644,ST2025007830,Free UCJ Consult,2024-02-20 14:50:00,469,False
CALL002276,6008,ST2025002311,Paid Vet Consult,2024-12-05 04:30:00,642,False
CALL002277,4489,ST2025008709,Paid Vet Consult,2024-11-19 00:50:00,217,True
CALL002278,5944,ST2025007544,Free UCJ Consult,2024-06-22 07:53:00,565,False
CALL002279,9209,ST2025008245,Paid Vet Consult,2024-02-09 15:42:00,1324,False
CALL002280,4750,ST2025007841,Free UCJ Consult,2024-09-06 22:41:00,1223,False
CALL002281,8532,ST2025004044,Free UCJ Consult,2024-04-27 22:02:00,1245,False
CALL002282,4835,ST2025004613,Free UCJ Consult,2024-11-18 19:16:00,1504,True
CALL002283,1773,ST2025001464,Free UCJ Consult,2024-02-22 08:13:00,1533,True
CALL002284,8478,ST2025008961,Free UCJ Consult,2024-10-03 01:46:00,1759,True
CALL002285,2500,ST2025007061,Free UCJ Consult,2024-01-23 16:09:00,1600,True
CALL002286,2025,ST2025005185,Free UCJ Consult,2024-06-07 07:53:00,354,True
CALL002287,9706,ST2025003605,Paid Vet Consult,2024-09-20 05:23:00,1483,True
CALL002288,2188,ST2025009243,Free UCJ Consult,2024-06-10 10:13:00,655,False
CALL002289,8701,ST2025008293,Free UCJ Consult,2024-10-21 15:16:00,81,True
CALL002290,1138,ST2025004186,Paid Vet Consult,2024-04-10 04:04:00,1469,True
CALL002291,8644,ST2025009508,Paid Vet Consult,2024-02-26 00:40:00,1623,False
CALL002292,4718,ST2025003609,Free UCJ Consult,2024-10-02 03:02:00,1451,True
CALL002293,8065,ST2025009770,Free UCJ Consult,2024-11-22 16:10:00,739,True
CALL002294,1773,ST2025003545,Free UCJ Consult,2024-06-28 05:32:00,1077,True
CALL002295,8032,ST2025000388,Free UCJ Consult,2024-11-28 00:28:00,1670,True
CALL002296,3261,ST2025002874,Free UCJ Consult,2024-10-23 10:25:00,469,True
CALL002297,8073,ST2025009084,Free UCJ Consult,2024-01-27 16:06:00,918,True
CALL002298,4521,ST2025009268,Free UCJ Consult,2024-12-02 21:29:00,1180,False
CALL002299,7157,ST2025008464,Free UCJ Consult,2024-04-24 02:21:00,77,False
CALL002300,8773,ST2025003328,Paid Vet Consult,2024-08-28 00:02:00,1509,True
CALL002301,5920,ST2025003482,Free UCJ Consult,2024-01-26 14:02:00,387,True
CALL002302,1193,ST2025001905,Paid Vet Consult,2024-09-12 11:13:00,523,False
CALL002303,2322,ST2025008796,Free UCJ Consult,2024-08-01 00:41:00,773,True
CALL002304,7297,ST2025009223,Free UCJ Consult,2024-03-16 13:22:00,737,True
CALL002305,7629,ST2025002292,Free UCJ Consult,2024-07-08 00:16:00,421,True
CALL002306,9684,ST2025003464,Paid Vet Consult,2024-10-18 01:49:00,141,False
CALL002307,1376,ST2025004601,Free UCJ Consult,2024-04-12 14:19:00,976,False
CALL002308,1845,ST2025000590,Paid Vet Consult,2024-03-31 16:48:00,473,True
CALL002309,8274,ST2025001823,Free UCJ Consult,2024-11-06 14:37:00,628,True
CALL002310,9834,ST2025002840,Paid Vet Consult,2024-10-31 21:41:00,166,True
CALL002311,7809,ST2025000637,Free UCJ Consult,2024-02-13 09:00:00,394,True
CALL002312,1661,ST2025008087,Paid Vet Consult,2024-08-05 10:47:00,994,True
CALL002313,7985,ST2025003221,Free UCJ Consult,2024-02-19 11:05:00,1639,False
CALL002314,2636,ST2025002730,Paid Vet Consult,2024-02-22 05:52:00,1214,False
CALL002315,1712,ST2025007229,Free UCJ Consult,2024-06-18 19:31:00,814,True
CALL002316,2500,ST2025001954,Free UCJ Consult,2024-05-18 06:00:00,1013,False
CALL002317,1861,ST2025000645,Free UCJ Consult,2024-08-18 22:16:00,1120,True
CALL002318,6202,ST2025000094,Free UCJ Consult,2024-09-01 19:51:00,356,True
CALL002319,3544,ST2025006343,Free UCJ Consult,2024-07-28 04:13:00,721,True
CALL002320,2892,ST2025000579,Free UCJ Consult,2024-05-28 00:23:00,1743,True
CALL002321,2619,ST2025004659,Free UCJ Consult,2024-02-18 11:29:00,335,False
CALL002322,8274,ST2025003911,Free UCJ Consult,2024-12-04 04:26:00,644,True
CALL002323,5620,ST2025002908,Free UCJ Consult,2024-07-12 04:55:00,1512,False
CALL002324,4206,ST2025001009,Free UCJ Consult,2024-08-12 07:10:00,484,False
CALL002325,7993,ST2025004832,Free UCJ Consult,2024-05-04 19:09:00,60,False
CALL002326,4225,ST2025006742,Free UCJ Consult,2024-12-12 08:29:00,783,False
CALL002327,5370,ST2025000648,Free UCJ Consult,2024-08-13 16:18:00,174,True
CALL002328,8394,ST2025002370,Paid Vet Consult,2024-09-03 11:50:00,1091,True
CALL002329,5517,ST2025000799,Paid Vet Consult,2024-08-10 17:51:00,548,True
CALL002330,5164,ST2025005784,Free UCJ Consult,2024-11-10 03:36:00,139,False
CALL002331,3580,ST2025009605,Free UCJ Consult,2024-03-10 18:14:00,955,False
CALL002332,6526,ST2025009160,Free UCJ Consult,2024-03-26 04:27:00,537,True
CALL002333,6387,ST2025003425,Paid Vet Consult,2024-08-15 16:26:00,1532,True
CALL002334,8394,ST2025000772,Free UCJ Consult,2024-12-20 09:43:00,164,False
CALL002335,1080,ST2025007557,Paid Vet Consult,2024-05-10 08:46:00,1162,True
CALL002336,5396,ST2025005947,Free UCJ Consult,2024-01-23 22:30:00,228,True
CALL002337,2440,ST2025004252,Free UCJ Consult,2024-10-02 17:31:00,1520,True
CALL002338,9712,ST2025001923,Free UCJ Consult,2024-05-06 18:18:00,686,True
CALL002339,8332,ST2025007437,Free UCJ Consult,2024-12-07 12:22:00,1080,False
CALL002340,1386,ST2025002526,Free UCJ Consult,2024-02-11 08:05:00,274,False
CALL002341,4044,ST2025004251,Free UCJ Consult,2024-02-19 00:04:00,380,False
CALL002342,6319,ST2025007481,Paid Vet Consult,2024-06-23 01:31:00,236,True
CALL002343,6292,ST2025008388,Paid Vet Consult,2024-01-01 14:18:00,571,False
CALL002344,1098,ST2025004415,Paid Vet Consult,2024-03-19 14:48:00,1275,False
CALL002345,9467,ST2025007609,Paid Vet Consult,2024-03-29 10:14:00,1143,True
CALL002346,4170,ST2025002673,Paid Vet Consult,2024-08-10 19:50:00,1586,True
CALL002347,2209,ST2025006163,Free UCJ Consult,2024-12-13 10:51:00,1727,False
CALL002348,2179,ST2025009540,Free UCJ Consult,2024-01-21 08:57:00,575,True
CALL002349,4240,ST2025004594,Paid Vet Consult,2024-07-30 07:07:00,236,False
CALL002350,4067,ST2025007853,Free UCJ Consult,2024-03-14 06:06:00,367,False
CALL002351,4380,ST2025008240,Free UCJ Consult,2024-06-22 10:13:00,115,True
CALL002352,3038,ST2025003663,Paid Vet Consult,2024-07-23 20:18:00,851,True
CALL002353,9712,ST2025003615,Paid Vet Consult,2024-08-14 20:56:00,1609,True
CALL002354,1614,ST2025006285,Paid Vet Consult,2024-05-21 19:17:00,1419,True
CALL002355,5178,ST2025000667,Free UCJ Consult,2024-05-18 17:58:00,1473,True
CALL002356,2996,ST2025002219,Free UCJ Consult,2024-07-22 00:08:00,167,True
CALL002357,6387,ST2025000632,Paid Vet Consult,2024-06-23 06:08:00,486,True
CALL002358,6685,ST2025001423,Free UCJ Consult,2024-08-11 11:27:00,1710,True
CALL002359,8678,ST2025001538,Paid Vet Consult,2024-01-26 23:25:00,1057,False
CALL002360,1933,ST2025001327,Free UCJ Consult,2024-07-19 12:41:00,1183,False
CALL002361,5041,ST2025009522,Free UCJ Consult,2024-10-14 01:59:00,1567,True
CALL002362,7644,ST2025001198,Free UCJ Consult,2024-01-30 00:11:00,1787,True
CALL002363,2075,ST2025008244,Free UCJ Consult,2024-07-07 00:52:00,1391,True
CALL002364,4824,ST2025007562,Paid Vet Consult,2024-10-09 04:18:00,274,True
CALL002365,1419,ST2025005554,Paid Vet Consult,2024-06-04 15:37:00,1225,False
CALL002366,5661,ST2025003538,Free UCJ Consult,2024-09-15 02:22:00,1233,True
CALL002367,4490,ST2025008590,Free UCJ Consult,2024-02-12 16:44:00,1571,True
CALL002368,1069,ST2025006658,Free UCJ Consult,2024-09-16 03:16:00,1319,True
CALL002369,6342,ST2025006568,Free UCJ Consult,2024-11-02 13:05:00,879,True
CALL002370,3902,ST2025008116,Free UCJ Consult,2024-07-19 01:41:00,1380,True
CALL002371,4667,ST2025001861,Free UCJ Consult,2024-08-03 15:40:00,254,True
CALL002372,1975,ST2025002798,Free UCJ Consult,2024-01-17 04:32:00,1146,False
CALL002373,9815,ST2025002557,Free UCJ Consult,2024-11-18 19:45:00,1443,True
CALL002374,4672,ST2025001266,Paid Vet Consult,2024-04-07 00:37:00,1492,True
CALL002375,7352,ST2025008936,Free UCJ Consult,2024-01-28 00:29:00,783,False
CALL002376,9022,ST2025003109,Free UCJ Consult,2024-05-07 23:38:00,987,True
CALL002377,3415,ST2025002681,Free UCJ Consult,2024-12-21 21:03:00,1239,True
CALL002378,3311,ST2025005819,Free UCJ Consult,2024-11-05 06:40:00,1548,True
CALL002379,1948,ST2025001481,Free UCJ Consult,2024-07-13 03:16:00,1401,True
CALL002380,4129,ST2025006433,Free UCJ Consult,2024-06-13 05:43:00,362,True
CALL002381,9904,ST2025006625,Free UCJ Consult,2024-12-05 10:42:00,1316,True
CALL002382,4332,ST2025002854,Free UCJ Consult,2024-03-15 14:19:00,223,True
CALL002383,3013,ST2025009413,Paid Vet Consult,2024-10-23 08:28:00,604,False
CALL002384,2973,ST2025006699,Free UCJ Consult,2024-07-05 04:57:00,810,False
CALL002385,3262,ST2025009138,Paid Vet Consult,2024-11-06 18:24:00,734,True
CALL002386,8849,ST2025009937,Paid Vet Consult,2024-11-28 13:11:00,141,True
CALL002387,5581,ST2025002678,Free UCJ Consult,2024-06-21 11:26:00,842,False
CALL002388,2918,ST2025002454,Free UCJ Consult,2024-05-22 01:51:00,151,True
CALL002389,7204,ST2025009763,Paid Vet Consult,2024-06-03 20:32:00,1457,False
CALL002390,4873,ST2025006189,Paid Vet Consult,2024-10-28 06:40:00,774,True
CALL002391,7022,ST2025004724,Free UCJ Consult,2024-08-30 18:47:00,203,False
CALL002392,2931,ST2025000660,Free UCJ Consult,2024-03-06 19:35:00,1771,True
CALL002393,5608,ST2025003520,Free UCJ Consult,2024-06-08 03:24:00,412,True
CALL002394,3114,ST2025005438,Free UCJ Consult,2024-09-04 23:51:00,670,False
CALL002395,7116,ST2025008195,Free UCJ Consult,2024-01-15 22:55:00,859,True
CALL002396,2000,ST2025004095,Paid Vet Consult,2024-06-27 03:30:00,1739,False
CALL002397,2426,ST2025000570,Free UCJ Consult,2024-08-01 13:06:00,932,True
CALL002398,1074,ST2025009918,Paid Vet Consult,2024-09-09 09:41:00,819,True
CALL002399,2995,ST2025003118,Free UCJ Consult,2024-03-25 05:58:00,935,False
CALL002400,3863,ST2025008516,Free UCJ Consult,2024-05-10 09:26:00,634,True
CALL002401,6807,ST2025007809,Paid Vet Consult,2024-10-07 05:41:00,268,True
CALL002402,7651,ST2025009773,Free UCJ Consult,2024-10-13 11:22:00,483,True
CALL002403,6608,ST2025005456,Free UCJ Consult,2024-03-30 11:22:00,793,True
CALL002404,5898,ST2025009273,Free UCJ Consult,2024-09-05 19:31:00,1742,False
CALL002405,3883,ST2025004327,Free UCJ Consult,2024-03-31 22:53:00,624,True
CALL002406,6124,ST2025007326,Free UCJ Consult,2024-03-04 16:53:00,574,True
CALL002407,6577,ST2025006546,Free UCJ Consult,2024-09-19 19:08:00,1095,True
CALL002408,4748,ST2025005328,Free UCJ Consult,2024-09-07 03:25:00,749,True
CALL002409,7868,ST2025008705,Free UCJ Consult,2024-10-05 20:33:00,835,True
CALL002410,6944,ST2025003318,Paid Vet Consult,2024-07-25 21:33:00,1291,True
CALL002411,2961,ST2025007979,Free UCJ Consult,2024-11-17 04:06:00,988,True
CALL002412,7439,ST2025001837,Free UCJ Consult,2024-03-24 12:13:00,689,False
CALL002413,3349,ST2025001048,Paid Vet Consult,2024-10-24 17:43:00,1697,False
CALL002414,4804,ST2025006030,Free UCJ Consult,2024-08-24 08:04:00,1268,False
CALL002415,7772,ST2025009157,Free UCJ Consult,2024-04-28 15:03:00,503,False
CALL002416,3036,ST2025001240,Free UCJ Consult,2024-07-03 08:38:00,1576,True
CALL002417,7416,ST2025002964,Paid Vet Consult,2024-07-04 07:21:00,1403,False
CALL002418,5796,ST2025006186,Free UCJ Consult,2024-07-10 23:11:00,301,False
CALL002419,8758,ST2025001768,Paid Vet Consult,2024-02-10 12:47:00,559,True
CALL002420,4041,ST2025009973,Free UCJ Consult,2024-04-07 13:42:00,1378,False
CALL002421,5926,ST2025008760,Free UCJ Consult,2024-10-02 07:43:00,763,True
CALL002422,1112,ST2025000629,Free UCJ Consult,2024-07-26 09:34:00,71,True
CALL002423,4607,ST2025001993,Free UCJ Consult,2024-05-08 16:01:00,1430,True
CALL002424,6301,ST2025007830,Paid Vet Consult,2024-06-07 18:06:00,528,True
CALL002425,7308,ST2025004985,Paid Vet Consult,2024-12-15 16:11:00,310,False
CALL002426,2990,ST2025000786,Paid Vet Consult,2024-05-07 20:12:00,660,False
CALL002427,1832,ST2025009322,Free UCJ Consult,2024-08-15 17:51:00,749,True
CALL002428,4812,ST2025007326,Free UCJ Consult,2024-04-27 19:17:00,1588,False
CALL002429,1540,ST2025004816,Free UCJ Consult,2024-05-07 00:31:00,1556,False
CALL002430,8148,ST2025009875,Free UCJ Consult,2024-01-18 13:24:00,194,True
CALL002431,1162,ST2025005259,Free UCJ Consult,2024-06-05 20:14:00,457,True
CALL002432,4811,ST2025008279,Free UCJ Consult,2024-11-08 08:02:00,214,True
CALL002433,4435,ST2025001367,Free UCJ Consult,2024-03-18 21:37:00,641,True
CALL002434,5087,ST2025008746,Free UCJ Consult,2024-08-30 15:03:00,559,False
CALL002435,7506,ST2025000223,Paid Vet Consult,2024-06-08 10:59:00,1320,True
CALL002436,5268,ST2025006800,Paid Vet Consult,2024-03-17 22:31:00,1783,True
CALL002437,5253,ST2025009193,Free UCJ Consult,2024-10-09 03:49:00,132,False
CALL002438,3431,ST2025000495,Free UCJ Consult,2024-06-09 16:58:00,876,True
CALL002439,3634,ST2025005307,Free UCJ Consult,2024-04-05 10:27:00,889,True
CALL002440,4453,ST2025000135,Free UCJ Consult,2024-07-20 19:34:00,174,False
CALL002441,9444,ST2025009130,Free UCJ Consult,2024-12-09 18:49:00,1258,False
CALL002442,7694,ST2025001873,Free UCJ Consult,2024-10-20 14:37:00,730,True
CALL002443,9901,ST2025008176,Free UCJ Consult,2024-04-15 17:54:00,956,True
CALL002444,8014,ST2025002206,Free UCJ Consult,2024-12-18 11:09:00,666,True
CALL002445,9708,ST2025004212,Free UCJ Consult,2024-07-13 18:25:00,983,True
CALL002446,1754,ST2025006484,Free UCJ Consult,2024-03-26 13:52:00,831,True
CALL002447,4593,ST2025005839,Free UCJ Consult,2024-10-05 13:31:00,1763,True
CALL002448,3366,ST2025006088,Paid Vet Consult,2024-02-17 03:32:00,514,False
CALL002449,3982,ST2025009482,Free UCJ Consult,2024-09-15 04:48:00,279,True
CALL002450,1984,ST2025004872,Free UCJ Consult,2024-04-06 00:45:00,1669,False
CALL002451,5016,ST2025009729,Paid Vet Consult,2024-11-08 00:26:00,424,True
CALL002452,8238,ST2025001310,Paid Vet Consult,2024-11-11 16:53:00,218,True
CALL002453,1992,ST2025000954,Paid Vet Consult,2024-03-02 22:39:00,1056,False
CALL002454,8297,ST2025004603,Free UCJ Consult,2024-01-09 12:46:00,876,False
CALL002455,6423,ST2025008228,Free UCJ Consult,2024-08-17 20:21:00,1378,False
CALL002456,4672,ST2025006210,Free UCJ Consult,2024-06-25 09:59:00,450,True
CALL002457,5077,ST2025002484,Free UCJ Consult,2024-10-05 05:26:00,981,False
CALL002458,4885,ST2025006332,Free UCJ Consult,2024-11-04 20:14:00,386,True
CALL002459,2827,ST2025009987,Free UCJ Consult,2024-02-15 00:24:00,1603,True
CALL002460,7964,ST2025008453,Paid Vet Consult,2024-05-23 08:11:00,549,True
CALL002461,7402,ST2025007601,Paid Vet Consult,2024-01-18 11:51:00,675,False
CALL002462,2029,ST2025000723,Paid Vet Consult,2024-06-06 16:36:00,151,False
CALL002463,9130,ST2025003399,Free UCJ Consult,2024-12-10 08:15:00,1359,True
CALL002464,7354,ST2025007220,Free UCJ Consult,2024-01-29 15:55:00,1073,True
CALL002465,1370,ST2025003230,Free UCJ Consult,2024-06-04 22:12:00,275,True
CALL002466,4041,ST2025009733,Free UCJ Consult,2024-11-02 21:15:00,705,True
CALL002467,9800,ST2025008096,Free UCJ Consult,2024-04-23 06:17:00,539,True
CALL002468,1572,ST2025002750,Free UCJ Consult,2024-04-19 02:02:00,715,False
CALL002469,7140,ST2025003473,Free UCJ Consult,2024-03-26 00:09:00,545,True
CALL002470,2949,ST2025009587,Free UCJ Consult,2024-12-09 21:01:00,850,True
CALL002471,6906,ST2025003118,Paid Vet Consult,2024-08-06 17:00:00,588,True
CALL002472,3952,ST2025003531,Paid Vet Consult,2024-08-18 17:05:00,463,False
CALL002473,1966,ST2025002897,Free UCJ Consult,2024-12-10 18:42:00,1401,False
CALL002474,7349,ST2025003255,Paid Vet Consult,2024-06-05 10:12:00,1555,True
CALL002475,7175,ST2025007472,Free UCJ Consult,2024-10-26 18:41:00,211,True
CALL002476,4326,ST2025006199,Paid Vet Consult,2024-03-22 19:35:00,1138,True
CALL002477,7553,ST2025008227,Free UCJ Consult,2024-09-24 22:41:00,566,True
CALL002478,8694,ST2025009667,Free UCJ Consult,2024-09-28 15:44:00,230,False
CALL002479,2751,ST2025006066,Free UCJ Consult,2024-10-14 19:59:00,955,True
CALL002480,2159,ST2025000974,Free UCJ Consult,2024-11-14 08:08:00,611,True
CALL002481,6588,ST2025007665,Free UCJ Consult,2024-08-06 03:15:00,1038,True
CALL002482,5854,ST2025009344,Free UCJ Consult,2024-05-05 07:43:00,849,False
CALL002483,8192,ST2025009466,Free UCJ Consult,2024-11-02 09:53:00,1163,False
CALL002484,9325,ST2025000492,Free UCJ Consult,2024-07-27 20:31:00,1604,True
CALL002485,6932,ST2025006238,Free UCJ Consult,2024-11-04 14:37:00,703,True
CALL002486,8309,ST2025002692,Free UCJ Consult,2024-10-31 18:28:00,1561,True
CALL002487,7897,ST2025009887,Free UCJ Consult,2024-05-19 16:30:00,1338,True
CALL002488,5648,ST2025009812,Paid Vet Consult,2024-06-07 17:45:00,741,True
CALL002489,7207,ST2025005389,Free UCJ Consult,2024-02-12 00:30:00,228,False
CALL002490,3338,ST2025002199,Paid Vet Consult,2024-11-29 12:07:00,213,True
CALL002491,2750,ST2025008139,Free UCJ Consult,2024-09-24 12:16:00,848,True
CALL002492,3064,ST2025009412,Free UCJ Consult,2024-05-30 10:32:00,1563,False
CALL002493,1138,ST2025007633,Free UCJ Consult,2024-04-03 10:34:00,887,False
CALL002494,3569,ST2025008368,Paid Vet Consult,2024-09-12 13:59:00,1679,False
CALL002495,3939,ST2025003224,Free UCJ Consult,2024-03-09 18:51:00,598,True
CALL002496,2524,ST2025008096,Paid Vet Consult,2024-11-04 04:33:00,1049,True
CALL002497,9347,ST2025002750,Free UCJ Consult,2024-03-23 07:24:00,83,True
CALL002498,4830,ST2025001833,Free UCJ Consult,2024-11-10 02:16:00,338,False
CALL002499,8519,ST2025000181,Free UCJ Consult,2024-04-29 10:16:00,487,False
CALL002500,9533,ST2025005253,Free UCJ Consult,2024-01-03 20:09:00,1072,True
CALL002501,8675,ST2025001865,Free UCJ Consult,2024-04-09 08:03:00,854,True
CALL002502,2619,ST2025007554,Free UCJ Consult,2024-05-07 15:57:00,1224,True
CALL002503,4768,ST2025008810,Paid Vet Consult,2024-01-01 18:04:00,604,True
CALL002504,9905,ST2025002130,Free UCJ Consult,2024-08-03 13:46:00,384,True
CALL002505,8190,ST2025002880,Free UCJ Consult,2024-10-09 12:32:00,569,True
CALL002506,7837,ST2025006557,Free UCJ Consult,2024-04-03 11:49:00,1309,True
CALL002507,1972,ST2025000234,Paid Vet Consult,2024-12-25 23:15:00,1460,False
CALL002508,6539,ST2025001577,Free UCJ Consult,2024-12-03 11:11:00,653,False
CALL002509,7264,ST2025008220,Free UCJ Consult,2024-04-04 21:03:00,1735,True
CALL002510,1569,ST2025009155,Free UCJ Consult,2024-05-26 02:29:00,1074,True
CALL002511,6078,ST2025009948,Paid Vet Consult,2024-09-06 05:54:00,1265,True
CALL002512,6778,ST2025008381,Paid Vet Consult,2024-07-21 19:07:00,953,True
CALL002513,9325,ST2025004634,Free UCJ Consult,2024-02-27 21:41:00,1095,False
CALL002514,2802,ST2025006504,Free UCJ Consult,2024-09-04 03:32:00,1224,True
CALL002515,3431,ST2025004733,Paid Vet Consult,2024-07-30 03:10:00,1177,True
CALL002516,9458,ST2025008651,Free UCJ Consult,2024-04-01 06:10:00,1060,True
CALL002517,6164,ST2025005398,Free UCJ Consult,2024-03-08 05:07:00,1492,False
CALL002518,8088,ST2025008125,Free UCJ Consult,2024-11-18 22:59:00,1593,True
CALL002519,7312,ST2025006864,Paid Vet Consult,2024-12-09 03:33:00,1118,False
CALL002520,9795,ST2025003901,Free UCJ Consult,2024-02-15 21:40:00,278,True
CALL002521,6398,ST2025001912,Free UCJ Consult,2024-02-13 01:07:00,1477,False
CALL002522,5938,ST2025000018,Free UCJ Consult,2024-05-18 18:44:00,525,True
CALL002523,4967,ST2025001638,Paid Vet Consult,2024-03-04 19:44:00,1676,True
CALL002524,9264,ST2025002836,Free UCJ Consult,2024-12-18 23:35:00,114,True
CALL002525,2387,ST2025009664,Paid Vet Consult,2024-04-29 02:55:00,1327,False
CALL002526,4082,ST2025003333,Paid Vet Consult,2024-07-12 11:54:00,1503,True
CALL002527,5632,ST2025008909,Free UCJ Consult,2024-04-04 19:39:00,638,False
CALL002528,3774,ST2025004614,Paid Vet Consult,2024-08-23 01:32:00,1518,True
CALL002529,8928,ST2025006365,Free UCJ Consult,2024-07-06 20:49:00,1687,True
CALL002530,7811,ST2025006259,Free UCJ Consult,2024-02-18 05:12:00,238,True
CALL002531,5861,ST2025000407,Free UCJ Consult,2024-05-28 07:16:00,205,False
CALL002532,1575,ST2025009148,Paid Vet Consult,2024-04-08 02:41:00,541,False
CALL002533,6494,ST2025000537,Free UCJ Consult,2024-10-28 02:07:00,402,False
CALL002534,5300,ST2025006153,Paid Vet Consult,2024-12-12 16:49:00,83,True
CALL002535,8254,ST2025001482,Free UCJ Consult,2024-03-24 23:39:00,604,True
CALL002536,6266,ST2025002538,Free UCJ Consult,2024-09-20 22:02:00,1629,True
CALL002537,6486,ST2025009389,Paid Vet Consult,2024-12-03 13:55:00,231,True
CALL002538,2070,ST2025003186,Paid Vet Consult,2024-01-12 19:37:00,529,False
CALL002539,7531,ST2025007388,Paid Vet Consult,2024-08-23 21:07:00,276,False
CALL002540,3593,ST2025000261,Free UCJ Consult,2024-01-18 02:26:00,301,False
CALL002541,9181,ST2025008257,Free UCJ Consult,2024-02-20 23:00:00,322,False
CALL002542,7772,ST2025001560,Free UCJ Consult,2024-09-20 20:30:00,1587,True
CALL002543,3268,ST2025004566,Paid Vet Consult,2024-01-30 22:03:00,642,True
CALL002544,6326,ST2025006555,Paid Vet Consult,2024-10-05 20:59:00,1616,False
CALL002545,5234,ST2025008033,Free UCJ Consult,2024-08-22 14:32:00,691,True
CALL002546,5617,ST2025006899,Paid Vet Consult,2024-06-20 07:24:00,213,True
CALL002547,6829,ST2025008538,Free UCJ Consult,2024-03-18 20:42:00,484,True
CALL002548,6752,ST2025007237,Free UCJ Consult,2024-09-30 04:51:00,198,True
CALL002549,1721,ST2025007309,Paid Vet Consult,2024-02-25 19:16:00,1696,True
CALL002550,7320,ST2025005325,Free UCJ Consult,2024-03-08 10:07:00,158,True
CALL002551,8710,ST2025002263,Paid Vet Consult,2024-09-18 15:03:00,680,True
CALL002552,8069,ST2025005770,Free UCJ Consult,2024-03-21 15:57:00,1629,True
CALL002553,2674,ST2025009605,Free UCJ Consult,2024-12-21 06:50:00,1042,False
CALL002554,4491,ST2025002447,Free UCJ Consult,2024-03-27 06:23:00,1273,False
CALL002555,4598,ST2025006372,Paid Vet Consult,2024-01-25 18:42:00,98,True
CALL002556,3224,ST2025002995,Free UCJ Consult,2024-08-31 07:28:00,1591,True
CALL002557,9855,ST2025001469,Free UCJ Consult,2024-04-24 11:01:00,1341,True
CALL002558,2447,ST2025002847,Free UCJ Consult,2024-01-21 10:42:00,313,True
CALL002559,4310,ST2025004585,Free UCJ Consult,2024-07-28 22:29:00,1215,True
CALL002560,2446,ST2025001295,Free UCJ Consult,2024-02-22 12:17:00,1671,True
CALL002561,9127,ST2025005750,Free UCJ Consult,2024-02-19 02:33:00,988,True
CALL002562,2138,ST2025008171,Free UCJ Consult,2024-05-05 15:00:00,1489,False
CALL002563,3768,ST2025002637,Free UCJ Consult,2024-03-02 19:03:00,990,True
CALL002564,5752,ST2025003370,Free UCJ Consult,2024-11-18 16:13:00,637,False
CALL002565,3544,ST2025003851,Free UCJ Consult,2024-06-05 06:02:00,848,False
